Unnamed: 0,NAME,DATE,PRCP,TAVG,TMAX,TMIN
38174,"RESISTENCIA AERO, AR",2006-04-13,,22.8,29.8,18.0
38175,"RESISTENCIA AERO, AR",2006-04-14,0.0,22.1,29.5,15.84477988467737
38176,"RESISTENCIA AERO, AR",2006-04-15,55.9,18.7,24.2,14.774666382476752
38177,"RESISTENCIA AERO, AR",2006-04-16,0.0,15.7,23.5,13.0
38178,"RESISTENCIA AERO, AR",2006-04-17,0.0,14.1,22.292291238602665,6.6
38179,"RESISTENCIA AERO, AR",2006-04-18,,14.8,23.682238975880345,6.4
38180,"RESISTENCIA AERO, AR",2006-04-19,,19.9,27.89457637216065,12.4
38181,"RESISTENCIA AERO, AR",2006-04-20,,23.3,28.96514506593993,18.9
38182,"RESISTENCIA AERO, AR",2006-04-21,5.1,20.7,29.9,14.0
38183,"RESISTENCIA AERO, AR",2006-04-22,0.0,17.3,25.660377313074925,9.5
38184,"RESISTENCIA AERO, AR",2006-04-23,,20.5,26.981758010938137,15.126211074819699
38185,"RESISTENCIA AERO, AR",2006-04-24,,24.2,30.78950309465698,18.570205075668405
38186,"RESISTENCIA AERO, AR",2006-04-25,,24.3,32.0,17.836545405449975
38187,"RESISTENCIA AERO, AR",2006-04-26,10.9,20.3,32.0,16.41246796172788
38188,"RESISTENCIA AERO, AR",2006-04-27,16.0,21.3,25.832006016169608,17.8
38189,"RESISTENCIA AERO, AR",2006-04-28,0.0,20.8,26.0,15.4
38190,"RESISTENCIA AERO, AR",2006-04-29,,19.3,25.762467934063263,13.935322209339233
38191,"RESISTENCIA AERO, AR",2006-04-30,6.1,18.2,27.0,13.443815971361829
38192,"RESISTENCIA AERO, AR",2006-05-01,0.0,13.8,22.1,8.3
38193,"RESISTENCIA AERO, AR",2006-05-02,,12.1,19.4,5.6
38194,"RESISTENCIA AERO, AR",2006-05-03,,12.6,20.88338010866499,5.0
38195,"RESISTENCIA AERO, AR",2006-05-04,,13.2,20.337431369382898,7.329476011581033
38196,"RESISTENCIA AERO, AR",2006-05-05,,13.9,21.5,7.137052163865574
38197,"RESISTENCIA AERO, AR",2006-05-06,,14.2,21.152371097157637,8.465050263129385
38198,"RESISTENCIA AERO, AR",2006-05-07,,14.7,22.0,8.5
38199,"RESISTENCIA AERO, AR",2006-05-08,,13.9,22.0,7.4
38200,"RESISTENCIA AERO, AR",2006-05-09,,14.3,21.048239501828633,8.4
38201,"RESISTENCIA AERO, AR",2006-05-10,,14.7,22.5,7.2
38202,"RESISTENCIA AERO, AR",2006-05-11,,13.7,22.5,6.7
38203,"RESISTENCIA AERO, AR",2006-05-12,,13.8,22.4,6.7
38204,"RESISTENCIA AERO, AR",2006-05-13,,12.9,22.2,5.09295503772011
38205,"RESISTENCIA AERO, AR",2006-05-14,,13.3,23.11197580942014,3.4
38206,"RESISTENCIA AERO, AR",2006-05-15,,16.1,25.287614536972065,7.2
38207,"RESISTENCIA AERO, AR",2006-05-16,,18.8,26.632230537753987,11.6
38208,"RESISTENCIA AERO, AR",2006-05-17,,20.3,28.2,14.7
38209,"RESISTENCIA AERO, AR",2006-05-18,,22.1,28.5,17.4
38210,"RESISTENCIA AERO, AR",2006-05-19,7.9,14.8,28.2,10.57139171178407
38211,"RESISTENCIA AERO, AR",2006-05-20,18.0,12.7,16.524830649292714,9.637927618770048
38212,"RESISTENCIA AERO, AR",2006-05-21,0.0,11.9,17.402514130751804,7.4
38213,"RESISTENCIA AERO, AR",2006-05-22,,10.6,17.8,3.3
38214,"RESISTENCIA AERO, AR",2006-05-23,,9.9,17.5,1.9
38215,"RESISTENCIA AERO, AR",2006-05-24,,11.7,20.754437686616946,3.0
38216,"RESISTENCIA AERO, AR",2006-05-25,,15.5,24.644628681625967,6.7
38217,"RESISTENCIA AERO, AR",2006-05-26,,21.3,29.578510425362097,13.2
38218,"RESISTENCIA AERO, AR",2006-05-27,,23.2,29.72815524902397,17.7
38219,"RESISTENCIA AERO, AR",2006-05-28,,22.2,31.2,16.6
38220,"RESISTENCIA AERO, AR",2006-05-29,,22.2,28.73849507298388,16.740288589128323
38221,"RESISTENCIA AERO, AR",2006-05-30,6.1,21.7,30.3,17.9
38222,"RESISTENCIA AERO, AR",2006-05-31,0.0,16.1,26.1,14.5
38223,"RESISTENCIA AERO, AR",2006-06-01,,19.3,24.97024293040699,14.7
38224,"RESISTENCIA AERO, AR",2006-06-02,0.0,21.9,25.4,16.5
38225,"RESISTENCIA AERO, AR",2006-06-03,52.1,19.0,24.6,15.072213410552788
38226,"RESISTENCIA AERO, AR",2006-06-04,8.9,13.8,19.0,9.595132947297795
38227,"RESISTENCIA AERO, AR",2006-06-05,0.0,11.6,19.024845276287873,5.465474723311251
38228,"RESISTENCIA AERO, AR",2006-06-06,,15.4,22.338442422940442,9.3
38229,"RESISTENCIA AERO, AR",2006-06-07,0.3,23.3,30.841292428161744,14.7
38230,"RESISTENCIA AERO, AR",2006-06-08,0.0,24.4,29.4,20.6
38231,"RESISTENCIA AERO, AR",2006-06-09,,22.6,29.5,16.690768463060607
38232,"RESISTENCIA AERO, AR",2006-06-10,,16.1,27.5,13.7
38233,"RESISTENCIA AERO, AR",2006-06-11,,11.9,19.5,6.8
38234,"RESISTENCIA AERO, AR",2006-06-12,,12.7,19.869225605660095,6.4
38235,"RESISTENCIA AERO, AR",2006-06-13,,17.7,25.96453158575967,10.0
38236,"RESISTENCIA AERO, AR",2006-06-14,,21.9,29.919634657650285,14.2
38237,"RESISTENCIA AERO, AR",2006-06-15,,22.3,29.3,16.5
38238,"RESISTENCIA AERO, AR",2006-06-16,4.1,18.1,29.0,16.5
38239,"RESISTENCIA AERO, AR",2006-06-17,4.1,17.6,21.540022245238553,14.587872715185213
38240,"RESISTENCIA AERO, AR",2006-06-18,0.0,20.2,26.436142855612133,15.0
38241,"RESISTENCIA AERO, AR",2006-06-19,,21.2,27.069344988146117,16.5
38242,"RESISTENCIA AERO, AR",2006-06-20,,22.9,29.125322584405847,17.8
38243,"RESISTENCIA AERO, AR",2006-06-21,3.0,19.1,29.8,14.745072299185232
38244,"RESISTENCIA AERO, AR",2006-06-22,0.0,14.3,20.7,10.1
38245,"RESISTENCIA AERO, AR",2006-06-23,0.0,19.7,27.494620745268726,12.5
38246,"RESISTENCIA AERO, AR",2006-06-24,,23.7,30.507437664684666,17.8
38247,"RESISTENCIA AERO, AR",2006-06-25,,20.1,29.4,12.691459147811836
38248,"RESISTENCIA AERO, AR",2006-06-26,0.0,12.6,21.8,6.6
38249,"RESISTENCIA AERO, AR",2006-06-27,,11.2,18.8,5.5
38250,"RESISTENCIA AERO, AR",2006-06-28,,11.1,16.6,7.9
38251,"RESISTENCIA AERO, AR",2006-06-29,,13.6,20.662703176021814,7.786446183017306
38252,"RESISTENCIA AERO, AR",2006-06-30,,15.8,21.6,10.7
38253,"RESISTENCIA AERO, AR",2006-07-01,,17.7,23.26461861648769,13.1
38254,"RESISTENCIA AERO, AR",2006-07-02,,17.8,24.569060727098492,11.9
38255,"RESISTENCIA AERO, AR",2006-07-03,,19.5,25.963299546869305,14.13691354218954
38256,"RESISTENCIA AERO, AR",2006-07-04,,20.1,26.57193558877718,14.734244260454023
38257,"RESISTENCIA AERO, AR",2006-07-05,,20.9,27.40623490369023,15.4
38258,"RESISTENCIA AERO, AR",2006-07-06,,22.1,28.8,17.0
38259,"RESISTENCIA AERO, AR",2006-07-07,,23.2,29.500389151346326,18.0
38260,"RESISTENCIA AERO, AR",2006-07-08,,23.4,30.0,19.6
38261,"RESISTENCIA AERO, AR",2006-07-09,,15.7,28.6,10.0
38262,"RESISTENCIA AERO, AR",2006-07-10,,14.1,22.209422915188426,6.7
38263,"RESISTENCIA AERO, AR",2006-07-11,0.0,23.0,32.071039991291855,11.2
38264,"RESISTENCIA AERO, AR",2006-07-12,,26.9,34.06137661159083,20.2
38265,"RESISTENCIA AERO, AR",2006-07-13,,24.8,31.7,18.84796803758299
38266,"RESISTENCIA AERO, AR",2006-07-14,0.0,14.4,30.6,11.9
38267,"RESISTENCIA AERO, AR",2006-07-15,0.0,14.3,16.468045112725353,13.0
38268,"RESISTENCIA AERO, AR",2006-07-16,0.0,16.3,19.73346726021836,13.8
38269,"RESISTENCIA AERO, AR",2006-07-17,0.0,20.1,26.579773938106754,14.6
38270,"RESISTENCIA AERO, AR",2006-07-18,,20.2,27.61805953776076,13.5
38271,"RESISTENCIA AERO, AR",2006-07-19,,19.8,28.128689676437283,11.8
38272,"RESISTENCIA AERO, AR",2006-07-20,,20.8,29.9,14.0
38273,"RESISTENCIA AERO, AR",2006-07-21,,21.3,29.2,14.6
38274,"RESISTENCIA AERO, AR",2006-07-22,,23.3,30.18995174800893,17.3
38275,"RESISTENCIA AERO, AR",2006-07-23,,19.5,30.3,16.0
38276,"RESISTENCIA AERO, AR",2006-07-24,,16.7,25.08721110834597,8.9
38277,"RESISTENCIA AERO, AR",2006-07-25,,22.0,31.05526422366033,11.8
38278,"RESISTENCIA AERO, AR",2006-07-26,,24.9,30.1,18.6
38279,"RESISTENCIA AERO, AR",2006-07-27,,20.6,30.5,12.97283764473298
38280,"RESISTENCIA AERO, AR",2006-07-28,0.0,13.3,25.8,8.5
38281,"RESISTENCIA AERO, AR",2006-07-29,,8.8,19.0,2.0
38282,"RESISTENCIA AERO, AR",2006-07-30,,6.7,14.2,-1.5
38283,"RESISTENCIA AERO, AR",2006-07-31,,5.7,14.94381965422523,-2.1
38284,"RESISTENCIA AERO, AR",2006-08-01,,8.1,16.508271579290103,0.5
38285,"RESISTENCIA AERO, AR",2006-08-02,,9.3,18.142240057827184,0.8
38286,"RESISTENCIA AERO, AR",2006-08-03,,10.8,20.15246459010635,1.5
38287,"RESISTENCIA AERO, AR",2006-08-04,,14.6,21.481559372660506,8.913144116326972
38288,"RESISTENCIA AERO, AR",2006-08-05,,18.1,26.2,9.4
38289,"RESISTENCIA AERO, AR",2006-08-06,,19.3,25.762467934063263,13.935322209339233
38290,"RESISTENCIA AERO, AR",2006-08-07,,27.1,35.09815643769605,14.1
38291,"RESISTENCIA AERO, AR",2006-08-08,,22.9,36.5,14.684439810138322
38292,"RESISTENCIA AERO, AR",2006-08-09,,20.4,30.3,12.763803092462616
38293,"RESISTENCIA AERO, AR",2006-08-10,,17.2,28.3,11.8
38294,"RESISTENCIA AERO, AR",2006-08-11,,21.9,30.43309648608791,13.2
38295,"RESISTENCIA AERO, AR",2006-08-12,,26.8,34.8315660361952,18.1
38296,"RESISTENCIA AERO, AR",2006-08-13,,27.4,34.07756349151546,21.53039414124136
38297,"RESISTENCIA AERO, AR",2006-08-14,,25.2,37.6,16.882017384657154
38298,"RESISTENCIA AERO, AR",2006-08-15,0.0,17.5,31.3,15.0
38299,"RESISTENCIA AERO, AR",2006-08-16,3.0,15.8,20.8,11.834392594616219
38300,"RESISTENCIA AERO, AR",2006-08-17,0.0,12.4,20.3,4.3
38301,"RESISTENCIA AERO, AR",2006-08-18,,13.3,21.24844850919032,6.1
38302,"RESISTENCIA AERO, AR",2006-08-19,,12.3,22.21955715045777,2.1
38303,"RESISTENCIA AERO, AR",2006-08-20,,13.2,22.7,4.0
38304,"RESISTENCIA AERO, AR",2006-08-21,,10.6,22.7,4.1
38305,"RESISTENCIA AERO, AR",2006-08-22,,13.6,22.828415457638314,4.7
38306,"RESISTENCIA AERO, AR",2006-08-23,,17.2,27.006355184580308,7.0
38307,"RESISTENCIA AERO, AR",2006-08-24,,19.7,26.165222850711938,14.337271847362063
38308,"RESISTENCIA AERO, AR",2006-08-25,,21.9,29.36359606213713,15.1
38309,"RESISTENCIA AERO, AR",2006-08-26,8.9,19.2,31.5,14.5
38310,"RESISTENCIA AERO, AR",2006-08-27,0.0,13.6,23.5,8.9
38311,"RESISTENCIA AERO, AR",2006-08-28,,13.1,20.793922222469373,6.2
38312,"RESISTENCIA AERO, AR",2006-08-29,,12.3,22.02007956555653,2.5
38313,"RESISTENCIA AERO, AR",2006-08-30,,14.0,21.0,9.9
38314,"RESISTENCIA AERO, AR",2006-08-31,,17.3,26.28735531560048,8.6
38315,"RESISTENCIA AERO, AR",2006-09-01,,19.3,27.4,14.0
38316,"RESISTENCIA AERO, AR",2006-09-02,0.0,12.7,26.0,6.3
38317,"RESISTENCIA AERO, AR",2006-09-03,,10.4,20.105194799963673,0.3
38318,"RESISTENCIA AERO, AR",2006-09-04,,10.9,20.989570705419133,0.0
38319,"RESISTENCIA AERO, AR",2006-09-05,,8.9,18.573363126963702,-1.4
38320,"RESISTENCIA AERO, AR",2006-09-06,,12.5,20.93889207808751,4.7
38321,"RESISTENCIA AERO, AR",2006-09-07,,17.1,27.04175575517752,6.6
38322,"RESISTENCIA AERO, AR",2006-09-08,,16.3,28.5,7.953819478337362
38323,"RESISTENCIA AERO, AR",2006-09-09,,17.6,23.34778734123899,12.8
38324,"RESISTENCIA AERO, AR",2006-09-10,,20.9,29.527381407851472,12.2
38325,"RESISTENCIA AERO, AR",2006-09-11,,27.8,35.981768102023224,16.9
38326,"RESISTENCIA AERO, AR",2006-09-12,,24.8,37.0,16.2
38327,"RESISTENCIA AERO, AR",2006-09-13,,20.7,32.1,12.697912274525148
38328,"RESISTENCIA AERO, AR",2006-09-14,,19.2,28.2,11.873554914983869
38329,"RESISTENCIA AERO, AR",2006-09-15,0.0,20.1,26.57193558877718,14.734244260454023
38330,"RESISTENCIA AERO, AR",2006-09-16,,16.7,27.4,5.9
38331,"RESISTENCIA AERO, AR",2006-09-17,,17.0,26.991638899173783,6.4
38332,"RESISTENCIA AERO, AR",2006-09-18,,18.9,28.619440779649942,8.3
38333,"RESISTENCIA AERO, AR",2006-09-19,,22.9,29.726853521160102,17.0
38334,"RESISTENCIA AERO, AR",2006-09-20,39.9,21.4,32.0,15.6
38335,"RESISTENCIA AERO, AR",2006-09-21,0.0,19.1,27.0,10.9
38336,"RESISTENCIA AERO, AR",2006-09-22,,22.7,30.625001463408175,15.1
38337,"RESISTENCIA AERO, AR",2006-09-23,,21.0,32.2,16.6
38338,"RESISTENCIA AERO, AR",2006-09-24,,17.2,25.5,8.4
38339,"RESISTENCIA AERO, AR",2006-09-25,,18.5,24.971904417356573,13.117058570769554
38340,"RESISTENCIA AERO, AR",2006-09-26,,23.2,29.76826111770942,17.65989739410168
38341,"RESISTENCIA AERO, AR",2006-09-27,,25.3,31.908106534620458,19.574800381229508
38342,"RESISTENCIA AERO, AR",2006-09-28,7.9,19.7,34.5,18.6
38343,"RESISTENCIA AERO, AR",2006-09-29,0.0,19.9,27.094190219637753,13.5
38344,"RESISTENCIA AERO, AR",2006-09-30,,20.9,28.78208240000454,13.5
38345,"RESISTENCIA AERO, AR",2006-10-01,0.0,25.6,32.524923315056995,19.4
38346,"RESISTENCIA AERO, AR",2006-10-02,,25.9,33.281767939315635,18.9
38347,"RESISTENCIA AERO, AR",2006-10-03,,23.6,33.8,15.87107556664715
38348,"RESISTENCIA AERO, AR",2006-10-04,,24.3,32.27901624128056,16.4
38349,"RESISTENCIA AERO, AR",2006-10-05,29.0,19.3,30.7,13.9
38350,"RESISTENCIA AERO, AR",2006-10-06,0.0,17.6,27.317279810368614,7.5
